time_s,robot_id,cycle_index,sync_error_ms,master_ts_us,local_ts_us,corrected_ts_us
186.69,9,762,0.8334,186690000.0,186694125.4,186690833.4
186.935,9,763,0.5418,186935000.0,186938678.7,186935541.8
187.18,9,764,0.1763,187180000.0,187183146.0,187180176.3
187.425,9,765,0.2099,187425000.0,187428379.1,187425209.9
187.67,9,766,0.3382,187670000.0,187673763.5,187670338.2
187.915,9,767,-0.4271,187915000.0,187918032.7,187914572.9
188.16,9,768,0.3174,188160000.0,188163967.8,188160317.4
188.405,9,769,0.1138,188405000.0,188408630.6,188405113.8
188.65,9,770,-0.2884,188650000.0,188653236.0,188649711.6
188.895,9,771,1.931,188895000.0,188900882.5,188896931.0
189.14,9,772,0.4308,189140000.0,189144478.1,189140430.8
189.385,9,773,-0.5351,189385000.0,189388525.7,189384464.9
189.63,9,774,0.0387,189630000.0,189634165.2,189630038.7
189.875,9,775,-1.3175,189875000.0,189877763.1,189873682.5
190.12,9,776,-0.3862,190120000.0,190123476.3,190119613.8
190.365,9,777,-0.2645,190365000.0,190368621.5,190364735.5
190.61,9,778,-1.0808,190610000.0,190612514.6,190608919.2
190.855,9,779,0.7492,190855000.0,190859480.7,190855749.2
191.1,9,780,-0.3262,191100000.0,191103414.3,191099673.8
191.345,9,781,-0.0267,191345000.0,191348599.6,191344973.3
191.59,9,782,-0.2565,191590000.0,191593348.9,191589743.5
191.835,9,783,3.248,191835000.0,191842587.4,191838248.0
192.08,9,784,-0.9095,192080000.0,192083246.5,192079090.5
192.325,9,785,-2.1189,192325000.0,192326564.4,192322881.1
192.57,9,786,-1.2481,192570000.0,192572132.0,192568751.9
192.815,9,787,1.4149,192815000.0,192819968.2,192816414.9
193.06,9,788,1.7432,193060000.0,193065666.0,193061743.2
193.305,9,789,-0.5357,193305000.0,193308249.2,193304464.3
193.55,9,790,1.5561,193550000.0,193555607.3,193551556.1
193.795,9,791,0.5385,193795000.0,193799967.6,193795538.5
194.04,9,792,-0.6174,194040000.0,194043855.4,194039382.6
194.285,9,793,-0.6405,194285000.0,194288775.4,194284359.5
194.53,9,794,-0.2084,194530000.0,194534310.2,194529791.6
194.775,9,795,0.5159,194775000.0,194780151.2,194775515.9
195.02,9,796,-0.1027,195020000.0,195024580.2,195019897.3
195.265,9,797,-1.1944,195265000.0,195268296.4,195263805.6
195.51,9,798,-0.4012,195510000.0,195513904.7,195509598.8
195.755,9,799,1.7168,195755000.0,195761496.4,195756716.8
196.0,9,800,-0.3066,196000000.0,196004425.5,195999693.4
196.245,9,801,0.3443,196245000.0,196250172.3,196245344.3
196.49,9,802,-0.0215,196490000.0,196494782.2,196489978.5
196.735,9,803,-0.6559,196735000.0,196739467.5,196734344.1
196.98,9,804,-0.7438,196980000.0,196984275.0,196979256.2
197.225,9,805,0.3185,197225000.0,197230226.6,197225318.5
197.47,9,806,0.2546,197470000.0,197475017.3,197470254.6
197.715,9,807,-0.2827,197715000.0,197719476.7,197714717.3
197.96,9,808,-1.288,197960000.0,197963332.7,197958712.0
198.205,9,809,0.1181,198205000.0,198209633.0,198205118.1
198.45,9,810,-0.4303,198450000.0,198454095.1,198449569.7
198.695,9,811,-0.63,198695000.0,198698810.7,198694370.0
198.94,9,812,2.4716,198940000.0,198947400.3,198942471.6
199.185,9,813,-2.0743,199185000.0,199187344.1,199182925.7
199.43,9,814,0.807,199430000.0,199435346.3,199430807.0
199.675,9,815,-1.159,199675000.0,199678166.0,199673841.0
199.92,9,816,0.0598,199920000.0,199924363.8,199920059.8
200.165,9,817,2.5914,200165000.0,200172293.8,200167591.4
200.41,9,818,-1.2567,200410000.0,200413061.8,200408743.3
200.655,9,819,-0.9062,200655000.0,200658353.2,200654093.8
200.9,9,820,0.0093,200900000.0,200904206.0,200900009.3
201.145,9,821,-0.8125,201145000.0,201148215.5,201144187.5
201.39,9,822,1.0634,201390000.0,201395298.1,201391063.4
201.635,9,823,-0.4868,201635000.0,201638601.0,201634513.2
201.88,9,824,0.8328,201880000.0,201885032.4,201880832.8
202.125,9,825,-1.2974,202125000.0,202127657.7,202123702.6
202.37,9,826,-1.5312,202370000.0,202372089.7,202368468.8
202.615,9,827,0.362,202615000.0,202618988.2,202615362.0
202.86,9,828,-0.8414,202860000.0,202862386.0,202859158.6
203.105,9,829,2.435,203105000.0,203111095.2,203107435.0
203.35,9,830,-0.8985,203350000.0,203352442.7,203349101.5
203.595,9,831,-0.0886,203595000.0,203598038.4,203594911.4
203.84,9,832,1.1783,203840000.0,203844785.1,203841178.3
204.085,9,833,0.1933,204085000.0,204088590.3,204085193.3
204.33,9,834,-0.7861,204330000.0,204332477.0,204329213.9
204.575,9,835,3.0062,204575000.0,204581752.2,204578006.2
204.82,9,836,-0.5135,204820000.0,204823107.4,204819486.5
205.065,9,837,0.093,205065000.0,205069079.0,205065093.0
205.31,9,838,0.0959,205310000.0,205314068.6,205310095.9
205.555,9,839,0.997,205555000.0,205560177.2,205555997.0
205.8,9,840,0.4924,205800000.0,205804884.8,205800492.4
206.045,9,841,-0.8664,206045000.0,206048342.9,206044133.6
206.29,9,842,-0.3962,206290000.0,206293949.3,206289603.8
206.535,9,843,-0.2811,206535000.0,206539073.1,206534718.9
206.78,9,844,0.5315,206780000.0,206785249.3,206780531.5
207.025,9,845,-1.4605,207025000.0,207027953.7,207023539.5
207.27,9,846,2.0207,207270000.0,207276782.6,207272020.7
207.515,9,847,-1.1578,207515000.0,207518455.0,207513842.2
207.76,9,848,-0.1194,207760000.0,207764360.6,207759880.6
208.005,9,849,-1.4496,208005000.0,208007984.3,208003550.4
208.25,9,850,-1.2141,208250000.0,208252823.6,208248785.9
208.495,9,851,-0.4536,208495000.0,208498337.3,208494546.4
208.74,9,852,-0.4668,208740000.0,208743227.1,208739533.2
208.985,9,853,0.2752,208985000.0,208988899.8,208985275.2
209.23,9,854,-0.0872,209230000.0,209233227.3,209229912.8
209.475,9,855,1.4466,209475000.0,209480241.8,209476446.6
209.72,9,856,-0.1322,209720000.0,209723472.7,209719867.8
209.965,9,857,-0.1379,209965000.0,209968344.9,209964862.1
210.21,9,858,0.4686,210210000.0,210213951.1,210210468.6
210.455,9,859,1.7144,210455000.0,210460619.2,210456714.4
210.7,9,860,0.5717,210700000.0,210704690.8,210700571.7
210.945,9,861,0.2058,210945000.0,210949318.4,210945205.8
211.19,9,862,-1.1334,211190000.0,211192723.6,211188866.6
211.435,9,863,-0.6196,211435000.0,211438077.1,211434380.4
211.68,9,864,-0.7194,211680000.0,211682919.4,211679280.6
211.925,9,865,2.0648,211925000.0,211931026.9,211927064.8
212.17,9,866,0.6487,212170000.0,212175100.5,212170648.7
212.415,9,867,-0.8885,212415000.0,212418435.0,212414111.5
212.66,9,868,-0.5566,212660000.0,212663796.9,212659443.4
212.905,9,869,-0.7079,212905000.0,212908488.9,212904292.1
213.15,9,870,-0.5829,213150000.0,213153421.4,213149417.1
213.395,9,871,0.8862,213395000.0,213400041.9,213395886.2
213.64,9,872,0.0439,213640000.0,213644149.7,213640043.9
213.885,9,873,2.3576,213885000.0,213891997.3,213887357.6
214.13,9,874,1.1285,214130000.0,214136005.4,214131128.5
214.375,9,875,0.7914,214375000.0,214381081.5,214375791.4
214.62,9,876,-0.052,214620000.0,214625320.9,214619948.0
214.865,9,877,-1.1606,214865000.0,214869013.3,214863839.4
215.11,9,878,-0.0117,215110000.0,215115242.9,215109988.3
215.355,9,879,-1.1609,215355000.0,215359112.1,215353839.1
215.6,9,880,0.8289,215600000.0,215606492.2,215600828.9
215.845,9,881,-0.6908,215845000.0,215850026.2,215844309.2
216.09,9,882,-0.7101,216090000.0,216094861.0,216089289.9
216.335,9,883,-0.6971,216335000.0,216339703.8,216334302.9
216.58,9,884,1.0924,216580000.0,216586644.8,216581092.4
216.825,9,885,-2.4132,216825000.0,216827841.1,216822586.8
217.07,9,886,1.1323,217070000.0,217076772.7,217071132.3
217.315,9,887,-1.0361,217315000.0,217319348.6,217313963.9
217.56,9,888,-1.9923,217560000.0,217562889.7,217558007.7
217.805,9,889,-0.8281,217805000.0,217808679.6,217804171.9
218.05,9,890,-1.3185,218050000.0,218052606.4,218048681.5
218.295,9,891,1.3478,218295000.0,218300376.9,218296347.8
218.54,9,892,-0.3129,218540000.0,218543351.7,218539687.1
218.785,9,893,0.94,218785000.0,218789805.2,218785940.0
219.03,9,894,1.7542,219030000.0,219035969.0,219031754.2
219.275,9,895,-0.3646,219275000.0,219278806.7,219274635.4
219.52,9,896,0.122,219520000.0,219524296.5,219520122.0
219.765,9,897,-0.7729,219765000.0,219768059.4,219764227.1
220.01,9,898,0.3316,220010000.0,220014162.5,220010331.6
220.255,9,899,3.3288,220255000.0,220262722.5,220258328.8
220.5,9,900,0.8287,220500000.0,220505572.4,220500828.7
220.745,9,901,-0.4019,220745000.0,220749326.3,220744598.1
220.99,9,902,-0.715,220990000.0,220993915.1,220989285.0
221.235,9,903,-0.0544,221235000.0,221239603.2,221234945.6
221.48,9,904,-0.104,221480000.0,221484815.5,221479896.0
221.725,9,905,-0.5444,221725000.0,221729161.7,221724455.6
221.97,9,906,0.2266,221970000.0,221975305.8,221970226.6
222.215,9,907,-1.3706,222215000.0,222218530.8,222213629.4
222.46,9,908,-1.0596,222460000.0,222463530.0,222458940.4
222.705,9,909,0.4848,222705000.0,222710129.4,222705484.8
222.95,9,910,-0.9414,222950000.0,222953288.0,222949058.6
223.195,9,911,1.0649,223195000.0,223200570.3,223196064.9
223.44,9,912,0.2722,223440000.0,223444683.5,223440272.2
223.685,9,913,-1.5287,223685000.0,223687512.3,223683471.3
223.93,9,914,0.5907,223930000.0,223934842.3,223930590.7
224.175,9,915,-1.17,224175000.0,224177693.9,224173830.0
224.42,9,916,1.4819,224420000.0,224425553.3,224421481.9
224.665,9,917,0.4995,224665000.0,224669427.9,224665499.5
224.91,9,918,2.6074,224910000.0,224916952.8,224912607.4
225.155,9,919,1.1166,225155000.0,225161022.3,225156116.6
225.4,9,920,-1.3315,225400000.0,225403469.0,225398668.5
225.645,9,921,-2.0666,225645000.0,225647322.1,225642933.4
225.89,9,922,-0.4009,225890000.0,225893846.0,225889599.1
226.135,9,923,-0.7803,226135000.0,226138291.8,226134219.7
226.38,9,924,2.3357,226380000.0,226386953.3,226382335.7
226.625,9,925,0.0968,226625000.0,226629755.2,226625096.8
226.87,9,926,0.8762,226870000.0,226875892.8,226870876.2
227.115,9,927,-0.4821,227115000.0,227119435.8,227114517.9
227.36,9,928,-0.2637,227360000.0,227364567.4,227359736.3
227.605,9,929,-0.1739,227605000.0,227609749.0,227604826.1
227.85,9,930,1.03,227850000.0,227856121.2,227851030.0
228.095,9,931,-0.098,228095000.0,228100172.4,228094902.0
228.34,9,932,-1.528,228340000.0,228343534.8,228338472.0
228.585,9,933,1.5025,228585000.0,228591755.8,228586502.5
228.83,9,934,-0.7268,228830000.0,228834462.5,228829273.2
229.075,9,935,-0.6085,229075000.0,229079272.4,229074391.5
229.32,9,936,-2.8802,229320000.0,229321428.8,229317119.8
229.565,9,937,1.1359,229565000.0,229570590.6,229566135.9
229.81,9,938,0.2368,229810000.0,229814955.7,229810236.8
230.055,9,939,0.0404,230055000.0,230059959.6,230055040.4
230.3,9,940,-0.4069,230300000.0,230304361.4,230299593.1
230.545,9,941,-0.2927,230545000.0,230549159.7,230544707.3
230.79,9,942,0.1021,230790000.0,230794411.6,230790102.1
231.035,9,943,1.1267,231035000.0,231040416.0,231036126.7
231.28,9,944,0.9867,231280000.0,231285632.3,231280986.7
231.525,9,945,-0.0148,231525000.0,231529593.3,231524985.2
231.77,9,946,1.0639,231770000.0,231776014.4,231771063.9
232.015,9,947,-0.1311,232015000.0,232019786.1,232014868.9
232.26,9,948,-0.5174,232260000.0,232264280.9,232259482.6
232.505,9,949,0.2699,232505000.0,232510129.2,232505269.9
232.75,9,950,-1.4407,232750000.0,232753265.0,232748559.3
232.995,9,951,0.3267,232995000.0,233000180.7,232995326.7
233.24,9,952,-1.3879,233240000.0,233243056.0,233238612.1
233.485,9,953,-0.7993,233485000.0,233488678.5,233484200.7
233.73,9,954,-1.6127,233730000.0,233732494.5,233728387.3
233.975,9,955,0.555,233975000.0,233979711.9,233975555.0
234.22,9,956,2.5445,234220000.0,234226858.7,234222544.5
234.465,9,957,0.3645,234465000.0,234469791.8,234465364.5
234.71,9,958,1.0512,234710000.0,234715709.8,234711051.2
234.955,9,959,2.5034,234955000.0,234962765.4,234957503.4
235.2,9,960,0.1017,235200000.0,235205432.6,235200101.7
235.445,9,961,-1.0705,235445000.0,235449034.7,235443929.5
235.69,9,962,-0.7332,235690000.0,235694205.0,235689266.8
235.935,9,963,-0.0514,235935000.0,235939964.0,235934948.6
236.18,9,964,-0.7715,236180000.0,236184208.9,236179228.5
236.425,9,965,-0.5759,236425000.0,236429303.8,236424424.1
236.67,9,966,0.8908,236670000.0,236676161.0,236670890.8
236.915,9,967,0.6696,236915000.0,236921215.2,236915669.6
237.16,9,968,-2.1424,237160000.0,237163012.7,237157857.6
237.405,9,969,-1.0414,237405000.0,237409012.3,237403958.6
237.65,9,970,-0.4191,237650000.0,237654442.5,237649580.9
237.895,9,971,0.6412,237895000.0,237900723.3,237895641.2
238.14,9,972,1.1768,238140000.0,238146381.3,238141176.8
238.385,9,973,2.5663,238385000.0,238393257.1,238387566.3
238.63,9,974,-0.8255,238630000.0,238634461.1,238629174.5
238.875,9,975,-0.5629,238875000.0,238879526.1,238874437.1
239.12,9,976,0.403,239120000.0,239125736.4,239120403.0
239.365,9,977,-0.8885,239365000.0,239369216.6,239364111.5
239.61,9,978,-0.227,239610000.0,239614871.3,239609773.0
239.855,9,979,-0.7009,239855000.0,239859547.6,239854299.1
240.1,9,980,-2.8169,240100000.0,240101904.8,240097183.1
240.345,9,981,0.4865,240345000.0,240350203.8,240345486.5
240.59,9,982,0.1959,240590000.0,240594842.2,240590195.9
240.835,9,983,1.6245,240835000.0,240841591.7,240836624.5
241.08,9,984,0.17,241080000.0,241085077.9,241080170.0
241.325,9,985,-0.9953,241325000.0,241328570.8,241324004.7
241.57,9,986,0.1288,241570000.0,241574771.9,241570128.8
241.815,9,987,-1.761,241815000.0,241817577.5,241813239.0
242.06,9,988,-0.323,242060000.0,242063638.8,242059677.0
242.305,9,989,1.7713,242305000.0,242310859.7,242306771.3
242.55,9,990,0.7687,242550000.0,242554805.4,242550768.7
242.795,9,991,1.8449,242795000.0,242801214.4,242796844.9
243.04,9,992,-1.3665,243040000.0,243042752.3,243038633.5
243.285,9,993,0.3358,243285000.0,243289826.7,243285335.8
243.53,9,994,0.0697,243530000.0,243534552.2,243530069.7
243.775,9,995,1.4755,243775000.0,243781275.0,243776475.5
244.02,9,996,0.7903,244020000.0,244025940.4,244020790.3
244.265,9,997,0.569,244265000.0,244270909.0,244265569.0
244.51,9,998,1.2202,244510000.0,244516993.1,244511220.2
244.755,9,999,-1.0105,244755000.0,244759706.9,244753989.5
245.0,9,1000,0.9789,245000000.0,245006755.8,245000978.9
245.245,9,1001,-1.6611,245245000.0,245248905.8,245243338.9
245.49,9,1002,-1.466,245490000.0,245493867.0,245488534.0
245.735,9,1003,0.3753,245735000.0,245741072.5,245735375.3
245.98,9,1004,-2.0463,245980000.0,245983368.6,245977953.7
246.225,9,1005,0.3956,246225000.0,246230866.8,246225395.6
246.47,9,1006,-0.2038,246470000.0,246475306.2,246469796.2
246.715,9,1007,0.937,246715000.0,246721476.0,246715937.0
246.96,9,1008,-0.2435,246960000.0,246965123.6,246959756.5
247.205,9,1009,-0.1557,247205000.0,247210267.3,247204844.3
247.45,9,1010,0.3323,247450000.0,247455816.3,247450332.3
247.695,9,1011,-0.9959,247695000.0,247699415.2,247694004.1
247.94,9,1012,-0.6407,247940000.0,247944368.1,247939359.3
248.185,9,1013,0.735,248185000.0,248190790.0,248185735.0
248.43,9,1014,0.2419,248430000.0,248435190.7,248430241.9
248.675,9,1015,-0.1804,248675000.0,248679742.2,248674819.6
248.92,9,1016,0.1789,248920000.0,248925136.8,248920178.9
249.165,9,1017,1.778,249165000.0,249172154.7,249166778.0
249.41,9,1018,-0.7176,249410000.0,249414714.8,249409282.4
249.655,9,1019,-0.6018,249655000.0,249659685.1,249654398.2
249.9,9,1020,-1.8645,249900000.0,249903207.8,249898135.5
250.145,9,1021,0.2159,250145000.0,250150211.0,250145215.9
250.39,9,1022,1.003,250390000.0,250396055.3,250391003.0
250.635,9,1023,0.9357,250635000.0,250641275.6,250635935.7
250.88,9,1024,0.2147,250880000.0,250885407.2,250880214.7
251.125,9,1025,0.9734,251125000.0,251131429.4,251125973.4
251.37,9,1026,0.5588,251370000.0,251376165.1,251370558.8
251.615,9,1027,0.681,251615000.0,251621628.3,251615681.0
251.86,9,1028,0.356,251860000.0,251866479.0,251860356.0
252.105,9,1029,0.7614,252105000.0,252112187.0,252105761.4
252.35,9,1030,-1.2633,252350000.0,252355104.6,252348736.7
252.595,9,1031,-2.2036,252595000.0,252598720.9,252592796.4
252.84,9,1032,0.1841,252840000.0,252846114.9,252840184.1
253.085,9,1033,0.1793,253085000.0,253091260.3,253085179.3
253.33,9,1034,0.8711,253330000.0,253337212.8,253330871.1
253.575,9,1035,0.4066,253575000.0,253581871.5,253575406.6
253.82,9,1036,0.9272,253820000.0,253827673.6,253820927.2
254.065,9,1037,-0.8099,254065000.0,254071088.0,254064190.1
254.31,9,1038,-1.1115,254310000.0,254315623.9,254308888.5
254.555,9,1039,-2.5062,254555000.0,254558692.5,254552493.8
254.8,9,1040,-0.1769,254800000.0,254805729.4,254799823.1
255.045,9,1041,-0.8856,255045000.0,255049701.8,255044114.4
255.29,9,1042,0.0926,255290000.0,255295623.8,255290092.6
255.535,9,1043,-0.0287,255535000.0,255540440.5,255534971.3
255.78,9,1044,0.5201,255780000.0,255785946.3,255780520.1
256.025,9,1045,-0.0835,256025000.0,256030268.6,256024916.5
256.27,9,1046,1.0136,256270000.0,256276512.6,256271013.6
256.515,9,1047,-2.7467,256515000.0,256517127.9,256512253.3
256.76,9,1048,0.6818,256760000.0,256765628.8,256760681.8
257.005,9,1049,1.5187,257005000.0,257011849.0,257006518.7
257.25,9,1050,1.9952,257250000.0,257257655.2,257251995.2
257.495,9,1051,0.733,257495000.0,257501294.7,257495733.0
257.74,9,1052,1.5636,257740000.0,257747443.3,257741563.6
257.985,9,1053,-0.227,257985000.0,257990629.3,257984773.0
258.23,9,1054,-0.4658,258230000.0,258235435.2,258229534.2
258.475,9,1055,0.017,258475000.0,258481072.2,258475017.0
258.72,9,1056,-0.7448,258720000.0,258725438.2,258719255.2
258.965,9,1057,-1.5035,258965000.0,258969508.4,258963496.5
259.21,9,1058,-1.0435,259210000.0,259214834.1,259208956.5
259.455,9,1059,-1.3065,259455000.0,259459122.9,259453693.5
259.7,9,1060,0.5516,259700000.0,259706096.7,259700551.6
259.945,9,1061,0.043,259945000.0,259950481.5,259945043.0
260.19,9,1062,-0.2906,260190000.0,260195040.6,260189709.4
260.435,9,1063,-0.3707,260435000.0,260439798.1,260434629.3
260.68,9,1064,0.7834,260680000.0,260686089.3,260680783.4
260.925,9,1065,0.9893,260925000.0,260931424.9,260925989.3
261.17,9,1066,-1.1116,261170000.0,261174136.9,261168888.4
261.415,9,1067,-0.6683,261415000.0,261418953.5,261414331.7
261.66,9,1068,1.8295,261660000.0,261666649.2,261661829.5
261.905,9,1069,-0.7498,261905000.0,261908858.8,261904250.2
262.15,9,1070,1.2223,262150000.0,262156171.1,262151222.3
262.395,9,1071,2.0452,262395000.0,262402459.6,262397045.2
262.64,9,1072,1.4881,262640000.0,262647467.5,262641488.1
262.885,9,1073,0.2482,262885000.0,262891415.0,262885248.2
263.13,9,1074,0.0671,263130000.0,263136385.3,263130067.1
263.375,9,1075,1.3769,263375000.0,263383242.2,263376376.9
263.62,9,1076,-3.5514,263620000.0,263622743.7,263616448.6
263.865,9,1077,-1.0973,263865000.0,263869993.0,263863902.7
264.11,9,1078,0.3696,264110000.0,264116573.5,264110369.6
264.355,9,1079,-0.802,264355000.0,264360155.7,264354198.0
264.6,9,1080,0.8063,264600000.0,264607053.3,264600806.3
264.845,9,1081,-0.653,264845000.0,264850523.5,264844347.0
265.09,9,1082,-0.3668,265090000.0,265095734.0,265089633.2
265.335,9,1083,-0.6498,265335000.0,265340251.4,265334350.2
265.58,9,1084,-0.8108,265580000.0,265584959.2,265579189.2
265.825,9,1085,-0.7492,265825000.0,265829934.8,265824250.8
266.07,9,1086,0.3484,266070000.0,266075921.9,266070348.4
266.315,9,1087,-0.515,266315000.0,266319672.2,266314485.0
266.56,9,1088,1.3045,266560000.0,266566750.6,266561304.5
266.805,9,1089,1.0373,266805000.0,266811395.8,266806037.3
267.05,9,1090,1.3697,267050000.0,267056936.4,267051369.7
267.295,9,1091,-1.13,267295000.0,267299267.5,267293870.0
267.54,9,1092,-1.5603,267540000.0,267543588.0,267538439.7
267.785,9,1093,0.4001,267785000.0,267790627.5,267785400.1
268.03,9,1094,3.152,268030000.0,268039116.3,268033152.0
268.275,9,1095,0.6792,268275000.0,268282162.3,268275679.2
268.52,9,1096,-1.0801,268520000.0,268524982.7,268518919.9
268.765,9,1097,0.1073,268765000.0,268771162.6,268765107.3
269.01,9,1098,0.274,269010000.0,269016531.4,269010274.0
269.255,9,1099,-1.831,269255000.0,269259021.4,269253169.0
269.5,9,1100,1.0475,269500000.0,269507312.1,269501047.5
269.745,9,1101,-0.7052,269745000.0,269750472.8,269744294.8
269.99,9,1102,-0.5616,269990000.0,269995570.1,269989438.4
270.235,9,1103,-0.3532,270235000.0,270240712.6,270234646.8
270.48,9,1104,0.8477,270480000.0,270487062.6,270480847.7
270.725,9,1105,-1.1209,270725000.0,270729788.1,270723879.1
270.97,9,1106,-1.8421,270970000.0,270973651.1,270968157.9
271.215,9,1107,0.6548,271215000.0,271221092.2,271215654.8
271.46,9,1108,-1.7864,271460000.0,271463257.4,271458213.6
271.705,9,1109,0.301,271705000.0,271710353.6,271705301.0
271.95,9,1110,1.6807,271950000.0,271957144.3,271951680.7
272.195,9,1111,0.95,272195000.0,272201420.1,272195950.0
272.44,9,1112,1.4995,272440000.0,272446981.2,272441499.5
272.685,9,1113,0.9237,272685000.0,272691479.9,272685923.7
272.93,9,1114,2.2654,272930000.0,272938633.1,272932265.4
273.175,9,1115,-1.2822,273175000.0,273180039.9,273173717.8
273.42,9,1116,-0.0819,273420000.0,273426228.7,273419918.1
273.665,9,1117,-0.9833,273665000.0,273670230.4,273664016.7
273.91,9,1118,0.4304,273910000.0,273916909.4,273910430.4
274.155,9,1119,-0.5689,274155000.0,274160692.5,274154431.1
274.4,9,1120,1.0867,274400000.0,274407834.2,274401086.7
274.645,9,1121,-1.401,274645000.0,274650139.7,274643599.0
274.89,9,1122,0.6879,274890000.0,274897470.4,274890687.9
275.135,9,1123,-0.3313,275135000.0,275141498.8,275134668.7
275.38,9,1124,-1.1097,275380000.0,275385753.2,275378890.3
275.625,9,1125,-0.3684,275625000.0,275631448.2,275624631.6
275.87,9,1126,-0.4549,275870000.0,275876116.0,275869545.1
276.115,9,1127,-0.3215,276115000.0,276121234.7,276114678.5
276.36,9,1128,-0.5667,276360000.0,276365564.5,276359433.3
276.605,9,1129,-0.798,276605000.0,276609976.0,276604202.0
276.85,9,1130,-0.2627,276850000.0,276855421.0,276849737.3
277.095,9,1131,-1.4384,277095000.0,277098808.4,277093561.6
277.34,9,1132,1.378,277340000.0,277346843.7,277341378.0
277.585,9,1133,-0.8197,277585000.0,277589356.3,277584180.3
277.83,9,1134,0.2241,277830000.0,277835582.5,277830224.1
278.075,9,1135,1.2073,278075000.0,278081626.4,278076207.3
278.32,9,1136,1.241,278320000.0,278326861.2,278321241.0
278.565,9,1137,-1.4018,278565000.0,278568729.5,278563598.2
278.81,9,1138,0.5475,278810000.0,278815754.0,278810547.5
279.055,9,1139,1.1202,279055000.0,279061421.1,279056120.2
279.3,9,1140,0.4277,279300000.0,279305936.9,279300427.7
279.545,9,1141,1.7284,279545000.0,279552492.6,279546728.4
279.79,9,1142,-0.8381,279790000.0,279794898.7,279789161.9
280.035,9,1143,-1.9457,280035000.0,280038431.1,280033054.3
280.28,9,1144,1.2438,280280000.0,280286867.5,280281243.8
280.525,9,1145,-0.3693,280525000.0,280530255.8,280524630.7
280.77,9,1146,-1.544,280770000.0,280773795.2,280768456.0
281.015,9,1147,0.2649,281015000.0,281020720.4,281015264.9
281.26,9,1148,1.5693,281260000.0,281267392.4,281261569.3
281.505,9,1149,-1.1456,281505000.0,281509405.0,281503854.4
281.75,9,1150,2.5945,281750000.0,281758729.2,281752594.5
281.995,9,1151,-0.8768,281995000.0,281999925.7,281994123.2
282.24,9,1152,0.0753,282240000.0,282246040.7,282240075.3
282.485,9,1153,-1.1226,282485000.0,282489478.5,282483877.4
282.73,9,1154,0.3571,282730000.0,282735996.5,282730357.1
282.975,9,1155,0.0531,282975000.0,282980791.3,282975053.1
283.22,9,1156,-1.4017,283220000.0,283224169.5,283218598.3
283.465,9,1157,3.2601,283465000.0,283474353.0,283468260.1
283.71,9,1158,-0.6237,283710000.0,283715372.8,283709376.3
283.955,9,1159,-0.5946,283955000.0,283960379.0,283954405.4
284.2,9,1160,0.8958,284200000.0,284207140.3,284200895.8
284.445,9,1161,1.3165,284445000.0,284453159.8,284446316.5
284.69,9,1162,0.3195,284690000.0,284697339.5,284690319.5
284.935,9,1163,-1.9458,284935000.0,284939551.5,284933054.2
285.18,9,1164,-0.3645,285180000.0,285186254.8,285179635.5
285.425,9,1165,-2.3773,285425000.0,285428745.6,285422622.7
285.67,9,1166,0.9675,285670000.0,285677090.4,285670967.5
285.915,9,1167,-1.653,285915000.0,285919051.3,285913347.0
286.16,9,1168,-0.6078,286160000.0,286165054.8,286159392.2
286.405,9,1169,0.4854,286405000.0,286411020.0,286405485.4
286.65,9,1170,0.6461,286650000.0,286656563.0,286650646.1
286.895,9,1171,-0.0726,286895000.0,286900721.0,286894927.4
287.14,9,1172,1.6936,287140000.0,287147862.2,287141693.6
287.385,9,1173,0.7281,287385000.0,287391912.3,287385728.1
287.63,9,1174,0.5225,287630000.0,287636823.2,287630522.5
287.875,9,1175,-1.3888,287875000.0,287879579.4,287873611.2
288.12,9,1176,1.9549,288120000.0,288128099.1,288121954.9
288.365,9,1177,-1.124,288365000.0,288370101.3,288363876.0
288.61,9,1178,1.6179,288610000.0,288618155.2,288611617.9
288.855,9,1179,1.6275,288855000.0,288863502.0,288856627.5
289.1,9,1180,-0.3111,289100000.0,289106695.7,289099688.9
289.345,9,1181,-0.0402,289345000.0,289352324.0,289344959.8
289.59,9,1182,-4.3444,289590000.0,289592391.3,289585655.6
289.835,9,1183,-0.683,289835000.0,289840861.9,289834317.0
290.08,9,1184,0.6287,290080000.0,290087423.7,290080628.7
290.325,9,1185,0.4775,290325000.0,290332215.6,290325477.5
290.57,9,1186,-1.8418,290570000.0,290574647.7,290568158.2
290.815,9,1187,-0.4152,290815000.0,290820764.0,290814584.8
291.06,9,1188,-2.3692,291060000.0,291063078.0,291057630.8
291.305,9,1189,1.1265,291305000.0,291311622.4,291306126.5
291.55,9,1190,-1.2097,291550000.0,291553872.0,291548790.3
291.795,9,1191,2.2016,291795000.0,291802493.7,291797201.6
292.04,9,1192,1.8558,292040000.0,292047561.5,292041855.8
292.285,9,1193,-0.082,292285000.0,292290578.2,292284918.0
292.53,9,1194,0.9311,292530000.0,292536778.1,292530931.1
292.775,9,1195,0.2507,292775000.0,292780897.2,292775250.7
293.02,9,1196,0.5707,293020000.0,293026453.1,293020570.7
293.265,9,1197,-0.7424,293265000.0,293269791.3,293264257.6
293.51,9,1198,1.0305,293510000.0,293516920.1,293511030.5
293.755,9,1199,-1.5858,293755000.0,293759208.9,293753414.2
